canonical_smiles,value
*Oc1cccc(C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)c1,0.452168254156067
*Oc1cccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)c1,0.423770928237591
*Oc1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.47819913624800336
*Oc1ccc(C(C)(C)c2ccc(Cc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,0.423770928237591
*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,0.5207951251257174
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.5243447908655269
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.5243447908655269
*C1=C(Cl)C(=O)N(c2cccc(N3C(=O)C(Cl)=C(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)C3=O)c2)C1=O,0.3622433887475596
*Oc1cccc2c1C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5cccc(*)c5C4=O)c3)c1)C2=O,0.44625214458971785
*Oc1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5cccc(*)c5C4=O)c3)c1)C2=O,0.4569011418091463
*Oc1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.48766491155416203
*Oc1cccc(Sc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc(*)c8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.4415192569366385
*Oc1cccc(S(=O)(=O)c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc(*)c8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.4249541501508608
*Oc1cccc(Oc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc(*)c8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.4036561557120038
*Oc1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7cccc(*)c7C6=O)cc5)c4)cc2)C3=O)cc1,0.42258770632432113
*Oc1ccc(-c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc(*)c8C7=O)cc6)c5)cc3)C4=O)cc2)cc1,0.4344199254570195
*Oc1cccc(C(C)(C)c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8cccc(*)c8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.40838904336508314
*Oc1cccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)c4)cc2)C3=O)c1,0.3918239365793055
*Oc1cccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.4285038158906703
*Oc1cccc(S(=O)(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.3989232680589245
*Oc1cccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.38709104892622614
*Oc1cccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c5)cc3)C4=O)cc2)c1,0.37999171744660715
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c3)cc1)C2=O,0.41903804058451166
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6cccc(*)c6C5=O)cc4)c3)cc1)C2=O,0.4628172513754955
*Oc1cccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7cccc(*)c7C6=O)cc5)c4)cc2)C3=O)c1,0.3977400461456546
*Sc1cccc2c1C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc(*)c6C5=O)cc4)cc3)cc1)C2=O,0.4651836952020352
*c1cccc2c1C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc(*)c6C5=O)cc4)cc3)cc1)C2=O,0.516062237472638
*Sc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,0.44625214458971785
*Sc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc(*)c6C5=O)cc4)cc3)cc1)C2=O,0.4557179198958765
